AV,SiOSi_std,SiOSi_min,g_dft,SiO_gmean,SiOSi_gmean,SiOSi_skew,k_dft,SiOSi_average,spg,SiOSi_hmean,largest_included_sphere,SiOSi_var,mode_dim,SiO_var,SiOSi_max,NASA,VolFrac,volume,SiO_mean,NAV,max_dim,SiO_min,SiO_skew,ASA,largest_included_sphere_free,SiOSi_mean,SiO_average,density,min_dim,SiO_max,largest_free_sphere,SiO_std,SiO_hmean
0,13.15149106,124.7812658,25.9546391,1.620406927,145.7802608,0.095565313,32.08558956,146.3719968,9,145.1881496,2.74546,172.961717,0,0.000204223,172.6289274,0,0,14.71869994,1.620470329,8.85E-06,0,1.590751956,-1.030215156,0,2.71546,146.3719968,1.620470329,2.259536649,0,1.635379696,1.679,0.014290678,1.620343137
0,12.11952888,129.016802,23.27020846,1.613375609,145.3516508,0.694506428,20.30421753,145.8387602,9,144.8813742,2.99075,146.8829803,0,6.72E-05,169.3828095,0,0,14.3251272,1.613396359,0.00014645,0,1.605213658,1.260311081,0,2.91156,145.8387602,1.613396359,2.321615822,0,1.63216895,1.94098,0.008200079,1.613354946
0,1.138195203,157.0862351,14.40726452,1.729444139,158.2203364,-9.41E-15,18.95979687,158.2244303,9,158.2162426,0.57171,1.295488321,0,0.001508073,159.3626255,0,0,8.167360935,1.729880842,0,0,1.666385606,-0.098217874,0,0.44932,158.2244303,1.729880842,4.07199366,0,1.7852054,0.0663,0.038833922,1.729006672
0,12.71293249,133.9720631,25.2942509,1.612823988,155.5440953,-0.053291381,22.71348107,156.0657231,9,155.0197619,3.39376,161.6186525,0,0.000175327,177.7065198,0,0,16.83380393,1.612878495,0.00319899,0,1.586232365,-0.506600567,0,3.37815,156.0657231,1.612878495,1.975634389,0,1.633910547,1.53364,0.013241103,1.612769324
0.00537563,6.857057194,156.8292254,22.76915229,1.594936121,166.8238049,-0.257756536,25.9032643,166.965767,10,166.6807642,4.14025,47.01923336,1,7.76E-06,176.280347,7.16104,0.01002,17.84220697,1.594938556,0.000246786,1,1.590357201,-0.323868124,0,4.14025,166.965767,1.594938556,1.863975797,1,1.598788763,3.14086,0.002786342,1.594933686
0.0279166,11.03829644,147.2116899,16.08506612,1.60657271,167.0950485,-0.6489755,30.86662623,167.4704529,10,166.708436,5.19677,121.8439883,1,2.55E-05,179.3384919,1.77413,0.0498,18.6431918,1.606580662,0.000885708,1,1.597768215,-0.718026378,291.77,5.18437,167.4704529,1.606580662,1.783892066,1,1.611879044,4.32417,0.005051065,1.606564746
0,7.715840806,155.3344987,40.07806581,1.624539752,167.535722,-0.119660555,72.49022521,167.7141159,10,167.3565448,4.08793,59.53419934,0,8.89E-05,178.7790067,7.19622,0,18.18050824,1.624567217,0.00204452,0,1.607505977,-0.966826511,0,4.08793,167.7141159,1.624567217,1.829291101,0,1.634728608,2.12633,0.009428877,1.624512183
0.00582187,7.757280924,149.8571089,33.92483572,1.643261907,166.5341915,-0.291878922,39.15815958,166.7166703,10,166.349721,4.83821,60.17540734,1,0.000132526,179.3421534,27.9997,0.0102,18.9823216,1.643302381,0.00100456,1,1.621199056,-0.792146978,0,4.83821,166.7166703,1.643302381,1.752021836,1,1.656274169,2.81572,0.011511999,1.643221282
0.036326,11.76805225,144.34074,21.3238436,1.601973066,157.7921881,0.823073309,39.65622465,158.2139798,11,157.386552,4.9155,138.4870537,1,6.08E-06,180,206.91,0.06,20.13508667,1.601974965,0,1,1.596702269,-0.876007416,0,4.9155,158.2139798,1.601974965,1.651715858,1,1.605198953,3.08615,0.002465547,1.601971165
0.00622768,15.41794124,127.790455,26.88994888,1.612041744,145.0701919,0.863727828,54.28832365,145.8432754,11,144.3396499,3.46653,237.7129119,2,9.57E-05,177.0637624,0,0.01234,16.7840856,1.612071381,0,2,1.60054266,0.432921181,0,3.27548,145.8432754,1.612071381,1.981486673,2,1.628424623,2.63165,0.009783679,1.612012158
0,11.69061491,148.5791979,21.40234384,1.604275474,171.1479555,-1.306981321,34.40705495,171.5722776,63,170.6972679,3.40633,136.6704769,0,1.96E-05,180,0,0,17.11298825,1.604281578,0.000586603,0,1.59961645,1.177154992,0,3.40231,171.5722776,1.604281578,1.94340354,0,1.61394658,1.92972,0.00443035,1.604269383
0,10.04540438,150.5940592,20.39705601,1.605264844,165.6026814,-0.279899366,22.65349498,165.9109001,11,165.2908275,3.81767,100.9101492,0,3.83E-05,180,1.58185,0,17.30312419,1.605276743,0.00252857,0,1.598878215,0.896678576,0,3.81235,165.9109001,1.605276743,1.922048387,0,1.617214005,2.35326,0.006187948,1.605252972
0,12.12754322,150.2060027,43.76066725,1.601652425,168.9713876,-0.853945036,56.88176919,169.4247496,11,168.4995421,3.25641,147.0773047,0,3.02E-05,180,0,0,17.28571287,1.601661834,0.000779636,0,1.594753059,0.681867992,0,3.25641,169.4247496,1.601661834,1.923984403,0,1.612002689,1.97237,0.005494278,1.60164303
0,10.51804216,151.0992126,32.05398491,1.604826346,169.2201369,-0.777551075,48.30682642,169.5578331,63,168.8713397,3.30236,110.6292108,0,1.87E-05,180,0,0,17.47100361,1.604832179,0.000441276,0,1.599996886,-0.004204422,0,3.30236,169.5578331,1.604832179,1.903579365,0,1.610535354,2.04888,0.00432689,1.604820512
0,13.89846931,148.5253241,31.98405194,1.600819055,169.1526644,-0.858523945,40.88590488,169.7509279,11,168.5267748,3.20613,193.1674492,0,2.53E-05,180,0,0,17.17861074,1.60082693,0.000619844,0,1.596470453,1.101487089,0,3.11611,169.7509279,1.60082693,1.935979716,0,1.610243631,1.9981,0.005026835,1.600811199
0,4.389165952,165.8038637,32.26500322,1.612694015,171.7245048,0.913830791,38.93150565,171.779745,51,171.6700951,2.99614,19.26477776,0,0.000386829,180,0,0,17.21404508,1.612814468,0.000331266,0,1.580409953,-0.530144549,0,2.97851,171.779745,1.612814468,1.931994589,0,1.634542635,2.56034,0.019667976,1.612573038
0.0472051,15.86107519,124.0444396,29.86845722,1.607475921,149.6451512,0.260651592,36.66541707,150.4725385,12,148.8286505,7.08311,251.5737063,1,0.000105119,179.1337092,338.258,0.09092,17.26696509,1.607508605,0,1,1.592680774,0.093793961,0,7.04669,150.4725385,1.607508605,1.926073387,1,1.625238478,2.81926,0.010252756,1.607443249
0.0065977,10.03718765,127.2155017,0.588115982,1.606333913,146.9180751,-0.285422689,27.58126844,147.2661806,12,146.5638923,3.7588,100.7451359,1,0.000110726,163.0419386,3.72116,0.01308,16.77534777,1.606368158,0,1,1.595571777,1.477492573,0,3.75323,147.2661806,1.606368158,1.982518777,1,1.628223871,2.67264,0.01052262,1.606299888
0.045344,11.88175116,142.323656,21.21225304,1.60517095,155.860421,1.044958241,33.14199545,156.2906701,12,155.4514735,4.6218,141.1760106,1,0.000123301,180,324.406,0.07242,20.82324193,1.60520914,0.00182829,1,1.59318074,1.233580911,0,4.45796,156.2906701,1.60520914,1.597130844,1,1.629353687,3.26322,0.01110412,1.605132974
0.0434515,11.52447667,142.3308654,27.24708065,1.604571057,155.7810605,1.01370451,29.35211171,156.1873514,12,155.3935102,4.64672,132.8135625,1,0.000102162,180,327.071,0.06956,20.77457649,1.604602773,0.00219881,1,1.593749765,0.889894212,0,4.64672,156.1873514,1.604602773,1.600872199,1,1.623716653,3.28379,0.010107541,1.604539458
0.0249803,10.13334051,148.7583957,23.61687814,1.612431856,158.5503184,0.830493312,39.09497276,158.8630595,64,158.248295,4.49598,102.6845898,1,9.18E-05,180,179.973,0.04402,18.87273947,1.612460289,0,1,1.595815247,0.17227832,0,4.48411,158.8630595,1.612460289,1.762194726,1,1.626854493,3.54361,0.009578844,1.612403441
0,5.193990301,156.6072003,24.57581818,1.606911489,162.9570867,1.271770639,44.91915186,163.0377323,166,162.8784669,5.7984,26.97753524,0,9.03E-08,175.2121512,341.901,0,20.12437534,1.606911518,0.040361,0,1.606517954,-0.227512104,0,5.79673,163.0377323,1.606911518,1.652594994,0,1.607314121,2.14018,0.000300572,1.606911461
0.0545113,9.514445598,140.7726286,21.42218764,1.610769945,153.3357201,1.166052041,40.23372243,153.6177165,12,153.065944,6.92314,90.52467503,1,1.96E-05,180,378.703,0.09088,19.94825079,1.610776044,0,1,1.604006088,0.04863967,0,6.4743,153.6177165,1.610776044,1.667185875,1,1.618057045,3.13047,0.004432519,1.610763848
0,13.84578041,148.2507663,22.63914462,1.607161356,165.9198571,-0.417124978,20.54531563,166.5103388,12,165.317292,3.37219,191.705635,0,1.79E-05,180,0,0,17.34170908,1.607166946,0.000782162,0,1.59885415,-0.929637887,0,3.37219,166.5103388,1.607166946,1.917771876,0,1.611345906,1.97892,0.004235214,1.607155757
0,8.560295232,151.4248515,26.77603603,1.609050264,164.55312,-0.29999706,39.15805159,164.7781613,69,164.3256362,4.13016,73.27865446,0,3.63E-05,180,4.70469,0,17.68305143,1.609061477,0.00250965,0,1.605648503,1.969285807,0,3.38669,164.7781613,1.609061477,1.88075243,0,1.623684022,2.37215,0.006021582,1.609039107
0,11.98718613,133.5461132,30.23443926,1.601217932,152.5412663,0.079769619,33.4128575,153.0107683,12,152.0727643,3.69702,143.6926313,0,6.08E-05,172.3238359,0.520702,0,16.43339714,1.601236744,0.00187769,0,1.591850231,2.96941583,0,3.69201,153.0107683,1.601236744,2.023771572,0,1.635007553,2.07653,0.007798817,1.601199298
0,9.9647202,149.8844546,28.34040882,1.607186968,165.9609462,-0.528314787,20.84211331,166.2665519,12,165.6487688,3.34538,99.29564866,0,1.68E-05,180,0,0,17.42527898,1.607192189,0.00068114,0,1.60069536,-0.006748166,0,3.34055,166.2665519,1.607192189,1.908574433,0,1.613154311,1.97296,0.00409629,1.607181748
0,10.5256021,150.7137041,21.87777139,1.59661533,165.941752,-0.409443109,26.97732944,166.2813765,12,165.5963019,3.49313,110.7882996,0,2.24E-05,180,0,0,17.51552483,1.596622327,0.0012008,0,1.592024199,0.835901624,0,3.42391,166.2813765,1.596622327,1.898740818,0,1.605057862,1.89072,0.004730839,1.596608344
0,6.728071325,155.3916159,30.74369088,1.606461458,168.0334121,-0.374291415,38.02375293,168.1695298,69,167.8957959,3.37408,45.26694375,0,1.50E-05,180,0,0,17.37640653,1.606466121,0.00113902,0,1.599104269,-0.459991242,0,3.37408,168.1695298,1.606466121,1.913942442,0,1.612249498,2.27343,0.003869182,1.606456792
0,7.609778261,156.5363183,28.65832498,1.599560947,169.0361338,-0.061762955,47.32086624,169.2077556,12,168.8641675,3.30351,57.90872518,0,2.70E-05,180,0,0,17.45610866,1.599569367,0.00048289,0,1.592249379,0.762783988,0,3.30351,169.2077556,1.599569367,1.905203651,0,1.60971195,2.00012,0.005194228,1.599552541
0,8.1318992,157.4208854,25.12517106,1.601126897,169.0963294,-0.195657745,42.90124573,169.2931032,12,168.8983005,3.26597,66.12778459,0,7.55E-06,180,0,0,17.44220927,1.601129255,0.000451038,0,1.598305587,0.363471905,0,3.26596,169.2931032,1.601129255,1.906721874,0,1.60460815,1.98862,0.002748636,1.60112454
0.0302962,9.140611965,150.1582074,41.00978331,1.601652871,166.932401,-0.220735782,63.30165022,167.1848044,69,166.6777026,5.92754,83.5507871,1,3.01E-06,180,0,0.0549,18.35280475,1.601653812,0,1,1.597883567,-1.543112299,276.856,5.92754,167.1848044,1.601653812,1.812117679,1,1.603578207,5.39921,0.001735224,1.601651928
0,14.62093705,143.4725605,22.06171831,1.598415224,158.351585,0.228525009,32.61054814,159.0169162,12,157.6960786,2.68498,213.7718001,0,3.45E-06,180,0,0,14.52347064,1.598416301,0,0,1.596938777,1.208210275,0,2.68074,159.0169162,1.598416301,2.289910089,0,1.601977007,2.06993,0.001856243,1.598414149
0,8.393987583,137.4072702,4.495612845,1.609319624,151.7052562,-0.38249664,22.21061185,151.9409628,12,151.4658612,3.41261,70.45902755,0,9.65E-05,165.7623173,0,0,16.875,1.609349533,0.00165415,0,1.595705214,0.483777901,0,2.90716,151.9409628,1.609349533,1.970811375,0,1.627307337,2.06575,0.009821088,1.609289774
0,11.87460526,124.1810991,27.77313223,1.61289823,153.2621027,0.032757057,47.16686927,153.7239956,12,152.7954916,3.48669,141.0062501,0,3.11E-06,180,0,0,16.23797632,1.612899192,0.00167959,0,1.610270806,0.234707647,0,3.06906,153.7239956,1.612899192,2.04812726,0,1.6157289,2.08896,0.001762365,1.612897267
0.00741934,4.413838351,162.269247,26.70589897,1.633609458,166.9558359,1.375525952,57.26154722,167.0128239,12,166.9001495,4.07636,19.48196899,1,0.000200179,180,17.4969,0.01336,18.46908774,1.633671176,5.55E-05,1,1.606277133,-1.261634838,0,4.07636,167.0128239,1.633671176,1.800708428,1,1.646438212,3.10356,0.014148458,1.633547286
0,13.92042111,122.9793545,35.2363571,1.59944122,155.4121728,-0.064634929,60.24426153,156.0408054,13,154.7751528,3.713,193.7781238,0,8.36E-05,180,0.100361,0,16.42921977,1.599467305,0.00187721,0,1.586811341,0.553377666,0,3.28624,156.0408054,1.599467305,2.024286145,0,1.615329301,2.05515,0.009144331,1.599415189
0.0151876,13.29886006,125.9242449,30.38134846,1.610868467,148.6337991,0.514173517,55.24825832,149.2141478,14,148.0646377,4.0956,176.8596789,1,0.000132688,180,87.9877,0.0312,16.1889963,1.61090965,0,1,1.592434965,0.017256641,0,4.08812,149.2141478,1.61090965,2.054323896,1,1.630217078,3.59656,0.011519014,1.610827286
0,9.816284518,149.9343391,48.86056455,1.615648367,161.3716879,0.362150906,73.57282901,161.6659828,62,161.0815551,3.61055,96.35944175,0,1.38E-05,180,0,0,18.22621548,1.615652631,0.00341975,0,1.609876884,-0.268952198,0,3.59711,161.6659828,1.615652631,1.824703652,0,1.619531061,2.17524,0.003711119,1.615644101
0,12.82354604,149.595783,39.80326894,1.603789456,166.1591004,-0.466334148,80.84281911,166.665471,62,165.6415817,3.35114,164.4433332,0,3.00E-05,180,0,0,17.45004956,1.603798811,0.00107039,0,1.594110127,-0.430575618,0,3.34667,166.665471,1.603798811,1.905865186,0,1.611291602,2.00945,0.005475418,1.60378009
0,10.11526745,152.6226292,27.20256315,1.608497987,163.5133603,0.255754985,42.51884751,163.8229138,14,163.2071542,3.41668,102.3186355,0,8.38E-06,180,0,0,17.93637312,1.608500598,0.00350559,0,1.601268469,-1.769512051,0,3.41668,163.8229138,1.608500598,1.854189903,0,1.611549655,2.40069,0.002895164,1.60849537
0.0173659,6.325416778,154.7415433,21.0868056,1.637621676,161.5114723,1.920055748,54.85435258,161.6295391,14,161.3988178,4.11929,40.01089742,1,0.000213544,180,83.8615,0.03002,19.23863306,1.637686667,0,1,1.617201517,0.544463868,0,4.11721,161.6295391,1.637686667,1.728680091,1,1.664670335,3.4582,0.01461315,1.63755689
0.0573987,9.464197763,142.1651636,33.03853164,1.599997161,153.9964121,0.713891549,45.20996406,154.2795651,15,153.7201701,5.3171,89.57103931,3,9.22E-05,180,517.144,0.09166,20.8261325,1.600026158,0,3,1.578840363,-1.681809362,0,5.30862,154.2795651,1.600026158,1.596909169,3,1.607222261,3.2718,0.009600373,1.599967967
0.00373639,16.17207926,121.5750189,33.78861138,1.605829881,148.8479879,-0.052771834,43.83847303,149.7317114,15,147.9570046,3.38817,261.5361475,1,7.89E-05,172.2075604,0,0.00738,16.83768434,1.60585439,0.000678423,1,1.593656927,0.612943773,0,3.38817,149.7317114,1.60585439,1.975179085,1,1.62194137,2.61763,0.008881926,1.605805428
0.0184244,13.03477441,140.1685083,26.69112225,1.609203252,153.4479608,0.438702402,36.51941541,153.9880228,74,152.921284,4.78284,169.9053438,2,0.000138661,180,112.001,0.03362,18.22566273,1.609246234,6.58E-05,2,1.595068706,0.485662735,0,4.77939,153.9880228,1.609246234,1.824758992,2,1.626309924,2.89409,0.011775442,1.609160372
0,13.77955271,131.0250561,22.3317242,1.611982832,145.8362909,1.342192913,30.31578122,146.4380718,15,145.2784613,2.24825,189.8760729,0,0.000246619,180,0,0,13.24910905,1.612058479,0,0,1.599234974,1.729177087,0,2.24825,146.4380718,1.612058479,2.510164406,0,1.650481162,0.71547,0.015704117,1.611908021
0.0113941,12.59494582,131.1075951,41.21233826,1.608466378,145.5183739,0.937424367,46.22839455,146.0370151,15,145.0235088,3.84924,158.6326602,1,5.24E-06,180,14.9178,0.02272,16.67861045,1.608468008,0,1,1.605097455,0.095389349,0,3.84725,146.0370151,1.608468008,1.994017549,1,1.611970779,2.67081,0.002289921,1.608464748
0.0137579,12.07009629,137.4969596,58.21348576,1.611969934,156.8022819,0.078087181,45.48653258,157.265987,15,156.3384425,3.97834,145.6872246,2,6.06E-05,180,65.0407,0.02464,18.56945264,1.611988677,0,2,1.603979431,0.74599974,0,3.97672,157.265987,1.611988677,1.790975889,2,1.626532313,3.39235,0.007782773,1.611951236
0,17.14737537,127.8454864,27.51076183,1.607915011,149.8340689,0.104413743,31.39428894,150.8095234,15,148.8624213,3.16683,294.0324821,0,6.64E-06,180,0,0,14.34695437,1.607917074,0.00159615,0,1.605422373,0.532662932,0,3.16003,150.8095234,1.607917074,2.318083761,0,1.611852076,2.5703,0.00257636,1.607912949
0.00458469,14.0761351,126.8149388,31.93538308,1.608488022,150.8084804,0.155100698,49.33590129,151.4623949,15,150.1541938,3.73064,198.1375794,1,1.49E-07,180,1.2742,0.00992,15.3703978,1.608488068,0,1,1.607959664,-0.165651138,0,3.73064,151.4623949,1.608488068,2.163733325,1,1.608952628,3.00687,0.000385376,1.608487976
0.00584317,17.50069131,119.4607052,17.37616668,1.608280339,151.2813866,-0.393375152,27.0085522,152.3316597,15,150.1853587,3.74604,306.2741962,1,4.94E-06,180,4.46873,0.01224,15.87647378,1.608281875,0,1,1.605987107,0.133067368,0,3.73981,152.3316597,1.608281875,2.094762503,1,1.61113196,2.94008,0.00222268,1.608278804
0.00395149,14.17549154,128.7949574,20.72672571,1.609457489,146.3172005,1.407441302,34.83826551,146.9488682,15,145.7338232,3.41592,200.9445604,1,6.34E-06,180,0,0.00838,15.68206921,1.609459459,0,1,1.605335374,0.021262972,0,3.41592,146.9488682,1.609459459,2.120730466,1,1.61310953,2.83618,0.002518374,1.609455519
0,7.682873735,157.4174943,28.93663105,1.603260582,166.3409617,0.359113065,53.55218976,166.5164701,15,166.1673286,3.42311,59.02654882,0,7.46E-05,180,0,0,17.79464945,1.603283817,0.00126274,0,1.593488451,0.497154561,0,3.42311,166.5164701,1.603283817,1.86895741,0,1.615193868,2.04993,0.008639277,1.603237388
0,8.510707287,153.413542,34.94685654,1.602816033,165.383646,0.233211149,56.23541186,165.6009248,15,165.1680222,3.42575,72.43213853,0,4.60E-06,180,0,0,17.81845804,1.602817469,0.00387902,0,1.600277627,0.346921097,0,3.42575,165.6009248,1.602817469,1.866460154,0,1.606109181,2.4336,0.002145603,1.602814598
0,9.89254213,154.5207125,41.45744267,1.60552106,166.7564296,0.160054735,53.13580124,167.0479135,15,166.466974,2.61397,97.8623898,0,3.84E-06,180,0,0,16.46927621,1.605522254,0,0,1.601963785,0.271174035,0,2.60923,167.0479135,1.605522254,2.019362692,0,1.608703669,2.08117,0.001958424,1.605519866
0.0121128,9.608242545,144.0401148,33.93201236,1.620593404,157.314275,0.812726571,36.63167909,157.5988948,15,157.0376127,4.41841,92.31832481,1,0.000231244,180,63.839,0.02238,18,1.620664194,0,1,1.603868034,1.26832148,0,4.39495,157.5988948,1.620664194,1.847635664,1,1.664222625,3.04959,0.015206716,1.620523159
0,5.352056138,156.8911203,43.90936477,1.623538817,164.7517875,0.766180059,66.07753438,164.8373743,15,164.6674538,3.24523,28.6445049,0,0.00023045,180,0,0,17.98668146,1.623609792,0.0011682,0,1.601713827,-0.007709839,0,3.00198,164.8373743,1.623609792,1.849003776,0,1.643796485,2.08184,0.015180581,1.623467837
0.0110662,15.07110698,137.2401802,37.88841127,1.608851021,152.9107479,0.578451391,49.8092601,153.62561,20,152.2232877,4.14594,227.1382655,1,4.19E-05,178.8319329,33.9183,0.02064,17.83095435,1.608864076,0,1,1.596916973,-0.533665097,0,4.14594,153.62561,1.608864076,1.865152099,1,1.617757086,3.40188,0.006476542,1.608837948
0,11.77714073,131.5414384,36.45108425,1.608208166,149.9083126,-0.298552088,30.09997626,150.3784541,20,149.4303363,2.60907,138.7010437,0,0.000140755,163.5489191,0,0,16.37138894,1.608251773,0,0,1.595380018,0.723415933,0,2.59766,150.3784541,1.608251773,2.031436799,0,1.630830012,2.06235,0.011864035,1.608164712
0,7.737971469,154.5192631,37.09514697,1.627430685,168.7992745,-0.700752703,47.9882504,168.9805503,69,168.6139618,3.23564,59.87620245,0,2.85E-05,178.1044937,0,0,18.225,1.627439446,0.00130424,0,1.618629676,-0.418886634,0,3.22507,168.9805503,1.627439446,1.824825347,0,1.634155562,2.07466,0.005337424,1.627421917
0.00180389,5.106774092,156.6248333,20.41066238,1.6014718,163.1565883,0.270878755,42.22275813,163.2360638,23,163.0775515,3.02225,26.07914162,1,2.84E-05,171.1748262,0,0.0034,17.64482484,1.601480683,0,1,1.590322574,-0.044733728,0,2.96968,163.2360638,1.601480683,1.884826982,1,1.611971692,2.66698,0.005333524,1.601462917
0.00502995,13.47229249,121.8958469,27.62176987,1.613857565,155.5165721,-0.346237573,35.38826008,156.1154839,24,154.8980395,3.55943,181.5026648,1,0.000142308,179.9496975,0,0.00986,16.96575334,1.613901598,0,1,1.595189827,0.269078473,0,3.54707,156.1154839,1.613901598,1.960269095,1,1.640039253,2.70327,0.011929301,1.613813587
0,2.95E-13,179.4790683,31.59314732,1.74576854,179.4790683,1.154700538,61.68402484,179.4790683,52,179.4790683,0.55232,8.72E-26,0,0.001988342,179.4790683,0,0,8.311482635,1.746333987,0,0,1.691751991,0.423727259,0,0.44323,179.4790683,1.746333987,4.001385001,0,1.814594569,0.11498,0.044590826,1.745207038
0,9.579975004,150.9018525,29.71388959,1.605827129,167.8267942,-0.644689938,29.4916095,168.1070666,35,167.5395361,3.4788,91.77592108,0,1.26E-05,179.2523692,0,0,17.46454232,1.60583106,0.000987253,0,1.599755882,-0.279275214,0,3.4788,168.1070666,1.60583106,1.904283624,0,1.610406672,1.97655,0.003552663,1.605823196
0.014072,14.88736451,142.0805113,36.27999973,1.60018124,159.695998,0.102899178,62.23996431,160.3848945,63,159.01271,4.32392,221.6336222,1,2.44E-05,180,74.0202,0.02608,17.94464231,1.600188871,0,1,1.590355888,-1.150424099,0,4.30936,160.3848945,1.600188871,1.853335462,1,1.606282909,3.2621,0.004935939,1.600173591
0,6.895027168,157.8598225,57.09881326,1.601676903,170.8153441,-0.69279577,78.26760523,170.9571638,38,170.670798,3.29948,47.54139964,0,7.10E-06,178.8478635,0,0,17.21022356,1.60167912,0.000372591,0,1.598273548,0.020000013,0,2.94139,170.9571638,1.60167912,1.932423587,0,1.604929349,1.90638,0.002665004,1.601674686
0.0678785,11.49918441,139.2694302,26.68632329,1.622153698,156.0140228,0.475883564,22.1856198,156.4286364,38,155.6078519,7.85176,132.2312421,1,0.000118068,178.850726,6.37508,0.10702,21.09375,1.622190269,0.00197889,1,1.59816017,-1.087242054,438.498,7.85176,156.4286364,1.622190269,1.5766491,1,1.634412035,7.05766,0.010865926,1.622116948
0.00820693,6.713544938,160.0060948,23.81486505,1.609180254,168.2923636,-0.042934172,40.3871435,168.4264069,39,168.1582052,3.8303,45.07168564,1,2.15E-05,179.0635174,10.0803,0.01546,17.65459269,1.609186926,0,1,1.602284996,0.48109423,0,3.81076,168.4264069,1.609186926,1.883784153,1,1.617752014,3.116,0.004635746,1.609173589
